,simulation,time,R_c
2224,oplsaa/SM43/SM43/FEP/water/Coulomb/0250,250000,0.0352
2225,oplsaa/SM43/SM43/FEP/water/Coulomb/0500,50000,0.0239
2226,oplsaa/SM43/SM43/FEP/water/Coulomb/0750,50000,0.003
2227,oplsaa/SM43/SM43/FEP/water/Coulomb/1000,50000,0.0006
2228,oplsaa/SM43/SM43/FEP/water/VDW/0000,50000,0.0019
2229,oplsaa/SM43/SM43/FEP/water/VDW/0050,50000,0.0009
2230,oplsaa/SM43/SM43/FEP/water/VDW/0100,50000,0.0011
2231,oplsaa/SM43/SM43/FEP/water/VDW/0200,50000,0.0002
2232,oplsaa/SM43/SM43/FEP/water/VDW/0300,50000,0.0063
2233,oplsaa/SM43/SM43/FEP/water/VDW/0400,50000,0.0016
2234,oplsaa/SM43/SM43/FEP/water/VDW/0500,50000,0.0052
2235,oplsaa/SM43/SM43/FEP/water/VDW/0600,50000,0.0209
2236,oplsaa/SM43/SM43/FEP/water/VDW/0650,150000,0.0486
2237,oplsaa/SM43/SM43/FEP/water/VDW/0700,100000,0.0357
2238,oplsaa/SM43/SM43/FEP/water/VDW/0750,100000,0.0227
2239,oplsaa/SM43/SM43/FEP/water/VDW/0800,100000,0.0352
2240,oplsaa/SM43/SM43/FEP/water/VDW/0850,50000,0.0082
2241,oplsaa/SM43/SM43/FEP/water/VDW/0900,50000,0.0066
2242,oplsaa/SM43/SM43/FEP/water/VDW/0950,50000,0.0043
2243,oplsaa/SM43/SM43/FEP/water/VDW/1000,50000,0.0014
2244,oplsaa/SM44/SM44/FEP/octanol/Coulomb/0000,927261,0.0278
2245,oplsaa/SM44/SM44/FEP/octanol/Coulomb/0125,695396,0.0299
2246,oplsaa/SM44/SM44/FEP/octanol/Coulomb/0250,729962,0.0387
2247,oplsaa/SM44/SM44/FEP/octanol/Coulomb/0375,653130,0.0248
2248,oplsaa/SM44/SM44/FEP/octanol/Coulomb/0500,460134,0.0439
2249,oplsaa/SM44/SM44/FEP/octanol/Coulomb/0750,135994,0.0367
2250,oplsaa/SM44/SM44/FEP/octanol/Coulomb/1000,141148,0.0068
2251,oplsaa/SM44/SM44/FEP/octanol/VDW/0000,147500,0.0063
2252,oplsaa/SM44/SM44/FEP/octanol/VDW/0050,50000,0.0211
2253,oplsaa/SM44/SM44/FEP/octanol/VDW/0100,50000,0.0212
2254,oplsaa/SM44/SM44/FEP/octanol/VDW/0200,50000,0.0325
2255,oplsaa/SM44/SM44/FEP/octanol/VDW/0300,145851,0.0275
2256,oplsaa/SM44/SM44/FEP/octanol/VDW/0400,50000,0.0131
2257,oplsaa/SM44/SM44/FEP/octanol/VDW/0500,148473,0.0072
2258,oplsaa/SM44/SM44/FEP/octanol/VDW/0600,50000,0.0201
2259,oplsaa/SM44/SM44/FEP/octanol/VDW/0650,241929,0.0239
2260,oplsaa/SM44/SM44/FEP/octanol/VDW/0700,240977,0.0356
2261,oplsaa/SM44/SM44/FEP/octanol/VDW/0750,143155,0.0308
2262,oplsaa/SM44/SM44/FEP/octanol/VDW/0800,335062,0.0365
2263,oplsaa/SM44/SM44/FEP/octanol/VDW/0850,502407,0.0475
2264,oplsaa/SM44/SM44/FEP/octanol/VDW/0900,230925,0.0203
2265,oplsaa/SM44/SM44/FEP/octanol/VDW/0950,142070,0.0196
2266,oplsaa/SM44/SM44/FEP/octanol/VDW/1000,50000,0.0228
2267,oplsaa/SM44/SM44/FEP/water/Coulomb/0000,50000,0.0313
2268,oplsaa/SM44/SM44/FEP/water/Coulomb/0250,50000,0.002
2269,oplsaa/SM44/SM44/FEP/water/Coulomb/0500,50000,0.003
2270,oplsaa/SM44/SM44/FEP/water/Coulomb/0750,50000,0.0002
2271,oplsaa/SM44/SM44/FEP/water/Coulomb/1000,50000,0.001
2272,oplsaa/SM44/SM44/FEP/water/VDW/0000,50000,0.002
2273,oplsaa/SM44/SM44/FEP/water/VDW/0050,50000,0.0003
2274,oplsaa/SM44/SM44/FEP/water/VDW/0100,50000,0.0042
2275,oplsaa/SM44/SM44/FEP/water/VDW/0200,50000,0.001
2276,oplsaa/SM44/SM44/FEP/water/VDW/0300,50000,0.0013
2277,oplsaa/SM44/SM44/FEP/water/VDW/0400,50000,0.0018
2278,oplsaa/SM44/SM44/FEP/water/VDW/0500,50000,0.0031
2279,oplsaa/SM44/SM44/FEP/water/VDW/0600,50000,0.0064
2280,oplsaa/SM44/SM44/FEP/water/VDW/0650,100000,0.0394
2281,oplsaa/SM44/SM44/FEP/water/VDW/0700,50000,0.0313
2282,oplsaa/SM44/SM44/FEP/water/VDW/0750,100000,0.0371
2283,oplsaa/SM44/SM44/FEP/water/VDW/0800,121069,0.0193
2284,oplsaa/SM44/SM44/FEP/water/VDW/0850,50000,0.0068
2285,oplsaa/SM44/SM44/FEP/water/VDW/0900,50000,0.0013
2286,oplsaa/SM44/SM44/FEP/water/VDW/0950,50000,0.0017
2287,oplsaa/SM44/SM44/FEP/water/VDW/1000,50000,0.0012
2288,oplsaa/SM45/SM45/FEP/octanol/Coulomb/0000,458909,0.0231
2289,oplsaa/SM45/SM45/FEP/octanol/Coulomb/0125,402100,0.0477
2290,oplsaa/SM45/SM45/FEP/octanol/Coulomb/0250,1051526,0.0586
2291,oplsaa/SM45/SM45/FEP/octanol/Coulomb/0375,369827,0.0375
2292,oplsaa/SM45/SM45/FEP/octanol/Coulomb/0500,610841,0.0496
2293,oplsaa/SM45/SM45/FEP/octanol/Coulomb/0750,128321,0.0293
2294,oplsaa/SM45/SM45/FEP/octanol/Coulomb/1000,50000,0.0359
2295,oplsaa/SM45/SM45/FEP/octanol/VDW/0000,50000,0.0329
2296,oplsaa/SM45/SM45/FEP/octanol/VDW/0050,50000,0.0173
2297,oplsaa/SM45/SM45/FEP/octanol/VDW/0100,50000,0.0059
2298,oplsaa/SM45/SM45/FEP/octanol/VDW/0200,50000,0.0342
2299,oplsaa/SM45/SM45/FEP/octanol/VDW/0300,50000,0.0261
2300,oplsaa/SM45/SM45/FEP/octanol/VDW/0400,50000,0.0476
2301,oplsaa/SM45/SM45/FEP/octanol/VDW/0500,50000,0.0355
2302,oplsaa/SM45/SM45/FEP/octanol/VDW/0600,50000,0.017
2303,oplsaa/SM45/SM45/FEP/octanol/VDW/0650,137315,0.0318
2304,oplsaa/SM45/SM45/FEP/octanol/VDW/0700,223632,0.0474
2305,oplsaa/SM45/SM45/FEP/octanol/VDW/0750,137865,0.0389
2306,oplsaa/SM45/SM45/FEP/octanol/VDW/0800,477985,0.0139
2307,oplsaa/SM45/SM45/FEP/octanol/VDW/0850,608139,0.0272
2308,oplsaa/SM45/SM45/FEP/octanol/VDW/0900,134012,0.0353
2309,oplsaa/SM45/SM45/FEP/octanol/VDW/0950,128981,0.0187
2310,oplsaa/SM45/SM45/FEP/octanol/VDW/1000,50000,0.0493
2311,oplsaa/SM45/SM45/FEP/water/Coulomb/0000,50000,0.0029
2312,oplsaa/SM45/SM45/FEP/water/Coulomb/0250,50000,0.0016
2313,oplsaa/SM45/SM45/FEP/water/Coulomb/0500,50000,0.0003
2314,oplsaa/SM45/SM45/FEP/water/Coulomb/0750,50000,0.0008
2315,oplsaa/SM45/SM45/FEP/water/Coulomb/1000,50000,0.0001
2316,oplsaa/SM45/SM45/FEP/water/VDW/0000,50000,0.0013
2317,oplsaa/SM45/SM45/FEP/water/VDW/0050,50000,0.0005
2318,oplsaa/SM45/SM45/FEP/water/VDW/0100,50000,0.0005
2319,oplsaa/SM45/SM45/FEP/water/VDW/0200,50000,0.0031
2320,oplsaa/SM45/SM45/FEP/water/VDW/0300,50000,0.0035
2321,oplsaa/SM45/SM45/FEP/water/VDW/0400,50000,0.0088
2322,oplsaa/SM45/SM45/FEP/water/VDW/0500,50000,0.0083
2323,oplsaa/SM45/SM45/FEP/water/VDW/0600,50000,0.0457
2324,oplsaa/SM45/SM45/FEP/water/VDW/0650,50000,0.0118
2325,oplsaa/SM45/SM45/FEP/water/VDW/0700,50000,0.0389
2326,oplsaa/SM45/SM45/FEP/water/VDW/0750,134244,0.0443
2327,oplsaa/SM45/SM45/FEP/water/VDW/0800,100000,0.0186
2328,oplsaa/SM45/SM45/FEP/water/VDW/0850,50000,0.0283
2329,oplsaa/SM45/SM45/FEP/water/VDW/0900,50000,0.0135
2330,oplsaa/SM45/SM45/FEP/water/VDW/0950,50000,0.0024
2331,oplsaa/SM45/SM45/FEP/water/VDW/1000,50000,0.0011
2332,oplsaa/SM46/SM46/FEP/octanol/Coulomb/0000,1076660,0.0843
2333,oplsaa/SM46/SM46/FEP/octanol/Coulomb/0125,456958,0.0424
2334,oplsaa/SM46/SM46/FEP/octanol/Coulomb/0250,294374,0.0181
2335,oplsaa/SM46/SM46/FEP/octanol/Coulomb/0375,296946,0.0189
2336,oplsaa/SM46/SM46/FEP/octanol/Coulomb/0500,377607,0.0095
2337,oplsaa/SM46/SM46/FEP/octanol/Coulomb/0750,214278,0.0055
2338,oplsaa/SM46/SM46/FEP/octanol/Coulomb/1000,50000,0.0129
2339,oplsaa/SM46/SM46/FEP/octanol/VDW/0000,50000,0.0236
2340,oplsaa/SM46/SM46/FEP/octanol/VDW/0050,143091,0.0086
2341,oplsaa/SM46/SM46/FEP/octanol/VDW/0100,50000,0.019
2342,oplsaa/SM46/SM46/FEP/octanol/VDW/0200,50000,0.0136
2343,oplsaa/SM46/SM46/FEP/octanol/VDW/0300,50000,0.0345
2344,oplsaa/SM46/SM46/FEP/octanol/VDW/0400,50000,0.0236
2345,oplsaa/SM46/SM46/FEP/octanol/VDW/0500,50000,0.0234
2346,oplsaa/SM46/SM46/FEP/octanol/VDW/0600,140224,0.0181
2347,oplsaa/SM46/SM46/FEP/octanol/VDW/0650,140662,0.0309
2348,oplsaa/SM46/SM46/FEP/octanol/VDW/0700,229729,0.0459
2349,oplsaa/SM46/SM46/FEP/octanol/VDW/0750,138763,0.0449
2350,oplsaa/SM46/SM46/FEP/octanol/VDW/0800,316991,0.0444
2351,oplsaa/SM46/SM46/FEP/octanol/VDW/0850,493618,0.0146
2352,oplsaa/SM46/SM46/FEP/octanol/VDW/0900,226904,0.048
2353,oplsaa/SM46/SM46/FEP/octanol/VDW/0950,50000,0.015
2354,oplsaa/SM46/SM46/FEP/octanol/VDW/1000,50000,0.0168
2355,oplsaa/SM46/SM46/FEP/water/Coulomb/0000,800000,0.0478
2356,oplsaa/SM46/SM46/FEP/water/Coulomb/0250,50000,0.0024
2357,oplsaa/SM46/SM46/FEP/water/Coulomb/0500,50000,0.0023
2358,oplsaa/SM46/SM46/FEP/water/Coulomb/0750,50000,0.0007
2359,oplsaa/SM46/SM46/FEP/water/Coulomb/1000,50000,0.0005
2360,oplsaa/SM46/SM46/FEP/water/VDW/0000,50000,0.0008
2361,oplsaa/SM46/SM46/FEP/water/VDW/0050,50000,0.0009
2362,oplsaa/SM46/SM46/FEP/water/VDW/0100,50000,0.0009
2363,oplsaa/SM46/SM46/FEP/water/VDW/0200,50000,0.0007
2364,oplsaa/SM46/SM46/FEP/water/VDW/0300,50000,0.0014
2365,oplsaa/SM46/SM46/FEP/water/VDW/0400,50000,0.0022
2366,oplsaa/SM46/SM46/FEP/water/VDW/0500,50000,0.0054
2367,oplsaa/SM46/SM46/FEP/water/VDW/0600,50000,0.0209
2368,oplsaa/SM46/SM46/FEP/water/VDW/0650,50000,0.0417
2369,oplsaa/SM46/SM46/FEP/water/VDW/0700,50000,0.0417
2370,oplsaa/SM46/SM46/FEP/water/VDW/0750,200000,0.0454
2371,oplsaa/SM46/SM46/FEP/water/VDW/0800,100000,0.0304
2372,oplsaa/SM46/SM46/FEP/water/VDW/0850,50000,0.0119
2373,oplsaa/SM46/SM46/FEP/water/VDW/0900,50000,0.0026
2374,oplsaa/SM46/SM46/FEP/water/VDW/0950,50000,0.0013
2375,oplsaa/SM46/SM46/FEP/water/VDW/1000,50000,0.0006
